time_window,attack_probability,attack_ratio,attack_stage,stage_confidence,actual_is_attack,actual_attack_ratio,actual_attack_stage
2018-02-14 01:21:35,0.01658536121249199,0.08813059329986572,Benign,0.9893593788146973,0,0.0,Benign
2018-02-14 01:21:40,0.01638859137892723,0.08798684924840927,Benign,0.9892309308052063,0,0.0,Benign
2018-02-14 01:21:45,0.01689840294420719,0.09021637588739395,Benign,0.9885002374649048,0,0.0,Benign
2018-02-14 01:21:50,0.021059496328234673,0.10422588139772415,Benign,0.9849663972854614,0,0.0,Benign
2018-02-14 01:21:55,0.025438398122787476,0.11553891748189926,Benign,0.9812244176864624,0,0.0,Benign
2018-02-14 01:22:00,0.03555180877447128,0.13547265529632568,Benign,0.9720954298973083,0,0.0,Benign
2018-02-14 01:22:05,0.04828426241874695,0.15426920354366302,Benign,0.9606959819793701,0,0.0,Benign
2018-02-14 01:22:10,0.055954013019800186,0.170387402176857,Benign,0.9539532661437988,0,0.0,Benign
2018-02-14 01:22:15,0.056197892874479294,0.17781326174736023,Benign,0.9534285068511963,0,0.0,Benign
2018-02-14 01:22:20,0.073292076587677,0.19891902804374695,Benign,0.9390106797218323,0,0.0,Benign
2018-02-14 01:22:25,0.0846773311495781,0.2174372524023056,Benign,0.9305274486541748,0,0.0,Benign
2018-02-14 01:22:30,0.10597225278615952,0.2365102767944336,Benign,0.9160540103912354,0,0.0,Benign
2018-02-14 01:22:35,0.13465674221515656,0.2594006061553955,Benign,0.8974357843399048,0,0.0,Benign
2018-02-14 01:22:40,0.17082622647285461,0.28904035687446594,Benign,0.8711127638816833,0,0.0,Benign
2018-02-14 01:22:45,0.1493355631828308,0.2859906852245331,Benign,0.8869466185569763,0,0.0,Benign
2018-02-14 01:22:50,0.1115763708949089,0.25967010855674744,Benign,0.9157392382621765,0,0.0,Benign
2018-02-14 01:22:55,0.06846059858798981,0.21464276313781738,Benign,0.9493575692176819,0,0.0,Benign
